stamp,source,odom_x,odom_y,odom_yaw,cmd_v,cmd_w,pix_u,pix_v,pix_yaw
13.073,odom,0.619608079394632,0.03033112106786177,0.02812367560090931,0.21988430992354455,-0.06486355396825659,,,
13.003,pixel,,,,,,625.824951171875,580.3578491210938,0.0
13.036,pixel,,,,,,626.67822265625,579.7665405273438,0.0
13.093,odom,0.6240040932448935,0.030451929088081975,0.026822947196105566,0.21988276330997047,-0.06529572002265634,,,
13.113,odom,0.6284002423769552,0.030567002538150163,0.025517032798645676,0.21988276330997047,-0.06529572002265634,,,
13.133,odom,0.6327965380364263,0.030676334897281343,0.02421111840118509,0.21987805926232798,-0.06659293004871815,,,
13.153,odom,0.6371929121485247,0.03077990045718933,0.02288834027340262,0.21987805926232798,-0.06659293004871815,,,
13.069,pixel,,,,,,627.3448486328125,579.24267578125,0.0
13.173,odom,0.6415893872173057,0.030877616818807324,0.021556481675427702,0.21987805926232798,-0.06659293004871815,,,
13.102,pixel,,,,,,628.2570190429688,578.7617797851562,0.0
13.193,odom,0.6459860014764394,0.030969481407395652,0.020228189225268728,0.2198795059470135,-0.06619669140231828,,,
13.213,odom,0.6503827495207154,0.03105552013696795,0.018904255400229608,0.2198795059470135,-0.06619669140231828,,,
13.135,pixel,,,,,,628.9715576171875,578.205078125,0.0
13.233,odom,0.6547796076212314,0.03113573778938037,0.017580321575191182,0.2198795059470135,-0.06619669140231828,,,
13.253,odom,0.6591764671339218,0.031210105605467865,0.016229155508768633,0.2198682399204446,-0.069222496006015,,,
13.168,pixel,,,,,,629.7401123046875,577.7293701171875,0.0
13.273,odom,0.6635733008380825,0.03127842440275824,0.014844705591660099,0.2198682399204446,-0.069222496006015,,,
13.201,pixel,,,,,,630.5418701171875,577.116943359375,0.0
13.293,odom,0.6679702249124585,0.03134065594046263,0.013460255674561966,0.2198682399204446,-0.069222496006015,,,
13.313,odom,0.6723670548818826,0.03139670224959975,0.012030034705209941,0.2198589106136506,-0.07163149875827986,,,
13.234,pixel,,,,,,631.2788696289062,576.6873779296875,0.0
13.333,odom,0.6767639513009981,0.03144644962589655,0.010597404733066917,0.2198589106136506,-0.07163149875827986,,,
13.267,pixel,,,,,,632.0972900390625,576.152587890625,0.0
13.353,odom,0.6811609477943235,0.03148990378479528,0.009173332055006258,0.21986447241850474,-0.07020528307627794,,,
13.3,pixel,,,,,,632.8385009765625,575.6356201171875,0.0
13.373,odom,0.6855580791018482,0.031527154002955034,0.0077692263965187525,0.21986447241850474,-0.07020528307627794,,,
13.333,pixel,,,,,,633.6732788085938,575.1173095703125,0.0
13.393,odom,0.6899552583780985,0.031558230149474106,0.006365120738030555,0.21985867328684736,-0.07169172565100779,,,
13.413,odom,0.6943523728557288,0.03158307863726611,0.004934259113224149,0.21985867328684736,-0.07169172565100779,,,
13.433,odom,0.6987495068406749,0.031601622964419984,0.003500424603244984,0.21985867328684736,-0.07169172565100779,,,
13.366,pixel,,,,,,634.4217529296875,574.6134033203125,0.0
13.453,odom,0.7031466628951162,0.03161386251221942,0.002066590093265819,0.2198583807892148,-0.07176588385070297,,,
13.399000000000001,pixel,,,,,,635.20751953125,574.1256103515625,0.0
13.473,odom,0.7075438275933789,0.031619795416132614,0.0006316432102957126,0.2198583807892148,-0.07176588385070297,,,
13.432,pixel,,,,,,635.9712524414062,573.5933837890625,0.0
13.493,odom,0.711940994815268,0.03161941719103757,-0.0008036744636667482,0.2198583807892148,-0.07176588385070297,,,
13.513,odom,0.7163381569649019,0.03161272763666986,-0.0022389921376153314,0.21985562189283875,-0.07246162661480979,,,
13.533,odom,0.7207352524757157,0.031599699314008405,-0.0036875289240817233,0.21985562189283875,-0.07246162661480979,,,
13.465,pixel,,,,,,636.7685546875,573.1449584960938,0.0
13.553,odom,0.7251323461619666,0.031580300608098355,-0.0051305431872455684,0.21986376275049563,-0.07038887124809098,,,
13.573,odom,0.7295295462109704,0.03155464515276017,-0.006538320609135423,0.21986376275049563,-0.07038887124809098,,,
13.498,pixel,,,,,,637.5394287109375,572.6163330078125,0.0
13.593,odom,0.7339267057855485,0.031522799445940365,-0.007946098031025976,0.21986376275049563,-0.07038887124809098,,,
13.531,pixel,,,,,,638.2940673828125,572.137939453125,0.0
13.613,odom,0.7383237920542272,0.03148475833061988,-0.009360059722106327,0.2198607542319154,-0.07116190489851101,,,
13.633,odom,0.7427207837455457,0.03144047174528404,-0.010783297816987338,0.2198607542319154,-0.07116190489851101,,,
13.564,pixel,,,,,,639.1431884765625,571.6025390625,0.0
13.653,odom,0.7471177079532433,0.03138992724083703,-0.012206535911869739,0.2198607542319154,-0.07116190489851101,,,
13.597,pixel,,,,,,639.8450927734375,571.1404418945312,0.0
13.673,odom,0.7515145775653208,0.03133313379253768,-0.013624220510752266,0.21986219921603203,-0.07079167183166137,,,
13.693,odom,0.7559113695706664,0.03127011405113208,-0.015040053944292947,0.21986219921603203,-0.07079167183166137,,,
13.63,pixel,,,,,,640.673583984375,570.6727294921875,0.0
13.713000000000001,odom,0.7603080642264625,0.03120086899675947,-0.016456838975409366,0.21986096168035407,-0.07110887102497368,,,
13.733,odom,0.7647046350920579,0.031125381569603882,-0.017879016392813973,0.21986096168035407,-0.07110887102497368,,,
13.663,pixel,,,,,,641.43310546875,570.1396484375,0.0
13.753,odom,0.7691010941549499,0.031043641517097077,-0.019301193810208863,0.21986096168035407,-0.07110887102497368,,,
13.773,odom,0.7734974436110318,0.030955650027146547,-0.020720527295912918,0.2198637278477351,-0.07039788810011889,,,
13.696,pixel,,,,,,642.2518920898438,569.71923828125,0.0
13.793,odom,0.7778937086479708,0.030861447806036193,-0.02212848505481685,0.2198637278477351,-0.07039788810011889,,,
13.729,pixel,,,,,,643.0010986328125,569.1876220703125,0.0
13.813,odom,0.78228983669475,0.030761055924872206,-0.023536442813709677,0.21987669367735876,-0.06696480565063603,,,
13.833,odom,0.7866860819683178,0.03065461922316327,-0.02487573892366033,0.21987669367735876,-0.06696480565063603,,,
13.762,pixel,,,,,,643.7320556640625,568.758056640625,0.0
13.795,pixel,,,,,,644.6011352539062,568.22607421875,0.0
13.853,odom,0.7910821807488644,0.030542294744480024,-0.026215035033554768,0.2198758182813688,-0.06720211117922656,,,
13.873,odom,0.7954781207578124,0.03042408215818106,-0.027555517671082306,0.2198758182813688,-0.06720211117922656,,,
13.893,odom,0.7998738849515171,0.0302999675875978,-0.02889955989277477,0.2198758182813688,-0.06720211117922656,,,
13.828,pixel,,,,,,645.29052734375,567.773681640625,0.0
13.913,odom,0.8042694783596804,0.030169945038217554,-0.030243602117394745,0.21987817047046124,-0.06656255443849886,,,
13.861,pixel,,,,,,646.122314453125,567.3060302734375,0.0
13.933,odom,0.8086649409387248,0.03003404140203265,-0.03157485320861573,0.21987817047046124,-0.06656255443849886,,,
13.953,odom,0.8130602187010753,0.02989228642364789,-0.032906104299826294,0.21987817047046124,-0.06656255443849886,,,
13.894,pixel,,,,,,646.8631591796875,566.8240356445312,0.0
13.973,odom,0.8174553758591971,0.029744697540722575,-0.03421752728681862,0.21988610107686343,-0.06435943174425218,,,
13.993,odom,0.8218504255768082,0.029591419080031586,-0.03550471592413254,0.21988610107686343,-0.06435943174425218,,,
13.927,pixel,,,,,,647.7053833007812,566.3927612304688,0.0
14.013,odom,0.8262452743552019,0.029432483489825852,-0.036791904561445765,0.21988610107686343,-0.06435943174425218,,,
13.96,pixel,,,,,,648.432373046875,565.8773193359375,0.0
14.033,odom,0.8306399868008941,0.02926790199825953,-0.03805835652941276,0.21989800448586444,-0.06090332017669397,,,
14.053,odom,0.83503465918592,0.02909788674622106,-0.03927642293537548,0.21989800448586444,-0.06090332017669397,,,
13.993,pixel,,,,,,649.2263793945312,565.44775390625,0.0
14.073,odom,0.8394291212209737,0.02892251861883364,-0.04049448934133126,0.21989800448586444,-0.06090332017669397,,,
14.093,odom,0.8438234089278349,0.02874181141910731,-0.04169991291360571,0.2199018175326979,-0.0597539716588665,,,
14.026,pixel,,,,,,650.025146484375,564.9661865234375,0.0
14.113,odom,0.8482175113959861,0.028555841159990335,-0.04289499234919681,0.2199018175326979,-0.0597539716588665,,,
14.059,pixel,,,,,,650.7847900390625,564.51611328125,0.0
14.133,odom,0.8526114169726504,0.028364626105015826,-0.04408141508084465,0.21990534106574747,-0.05867188366378094,,,
14.092,pixel,,,,,,651.569091796875,564.082275390625,0.0
14.153,odom,0.8570051366270431,0.02816823621458327,-0.04525485275653009,0.21990534106574747,-0.05867188366378094,,,
14.173,odom,0.861398622805213,0.02796669070436551,-0.04642829043220717,0.21990534106574747,-0.05867188366378094,,,
14.193,odom,0.8657920196534001,0.027760050109538702,-0.04755466121617103,0.21991666234507523,-0.055051353527988886,,,
14.125,pixel,,,,,,652.3590698242188,563.5975341796875,0.0
14.213,odom,0.8701852645508066,0.02754854912548158,-0.04865568828912104,0.21991666234507523,-0.055051353527988886,,,
14.158,pixel,,,,,,653.088134765625,563.1405639648438,0.0
14.233,odom,0.8745782739170721,0.02733221118902857,-0.049756715362071054,0.21991666234507523,-0.055051353527988886,,,
14.253,odom,0.8789711032357941,0.027111068289327894,-0.05083799033670926,0.21992035784646113,-0.05381684738218619,,,
14.191,pixel,,,,,,653.9580078125,562.7103271484375,0.0
14.273,odom,0.8833637066380451,0.02688519443227891,-0.051914327286745034,0.21992035784646113,-0.05381684738218619,,,
14.224,pixel,,,,,,654.646240234375,562.245849609375,0.0
14.293,odom,0.8877561254168763,0.02665460127586683,-0.05296937938931433,0.21993245846512072,-0.049559877876429806,,,
14.257,pixel,,,,,,655.47119140625,561.8016357421875,0.0
14.313,odom,0.8921484891257216,0.02641953962849015,-0.053960576949219755,0.21993245846512072,-0.049559877876429806,,,
14.333,odom,0.8965406176843858,0.026180124397106763,-0.05495177450912586,0.21993245846512072,-0.049559877876429806,,,
14.29,pixel,,,,,,656.201904296875,561.3294677734375,0.0
14.353,odom,0.9009325545470547,0.025936368683643945,-0.05592534413726283,0.21993833062970342,-0.04735638640116409,,,
14.373,odom,0.9053243269700959,0.02568841455848523,-0.05687247186765899,0.21993833062970342,-0.04735638640116409,,,
14.323,pixel,,,,,,656.9993896484375,560.934326171875,0.0
14.393,odom,0.9097158625791225,0.025436300975714882,-0.05781959959805444,0.21993833062970342,-0.04735638640116409,,,
14.356,pixel,,,,,,657.747314453125,560.4496459960938,0.0
14.413,odom,0.9141072064370372,0.025180035971255114,-0.05874732529981412,0.21994802262223193,-0.04347598066222465,,,
14.433,odom,0.9184984652775117,0.02491984827507384,-0.059616844915416606,0.21994802262223193,-0.04347598066222465,,,
14.389,pixel,,,,,,658.5462646484375,560.026123046875,0.0
14.453,odom,0.9228894962196721,0.024655842392033916,-0.0604863645310198,0.21994802262223193,-0.04347598066222465,,,
14.473,odom,0.9272803027713926,0.02438801842780711,-0.061352931214396465,0.21995484331497397,-0.04052304839254252,,,
14.422,pixel,,,,,,659.3109130859375,559.605224609375,0.0
14.493,odom,0.9316710129505504,0.024116510967917296,-0.06216339218459845,0.21995484331497397,-0.04052304839254252,,,
14.513,odom,0.9360615016415195,0.02384144509835438,-0.06297385315478518,0.21995484331497397,-0.04052304839254252,,,
14.455,pixel,,,,,,660.1112060546875,559.1368408203125,0.0
14.533,odom,0.9404517659604216,0.023562820999795814,-0.06378431412497332,0.21995484331497397,-0.04052304839254252,,,
14.553,odom,0.9448419352259468,0.023280728733506485,-0.06453525841314253,0.21996325311032477,-0.03655526958706141,,,
14.488,pixel,,,,,,660.8291625976562,558.7369384765625,0.0
14.573,odom,0.9492319383360752,0.022995413264464883,-0.06526636380721966,0.21996325311032477,-0.03655526958706141,,,
14.521,pixel,,,,,,661.67138671875,558.2670288085938,0.0
14.593,odom,0.9536217827471235,0.02270691813707193,-0.06597238030113456,0.2199673362070064,-0.03446452790433869,,,
14.554,pixel,,,,,,662.3679809570312,557.85791015625,0.0
14.613,odom,0.9580114588803447,0.022415380357969857,-0.06666167086155014,0.2199673362070064,-0.03446452790433869,,,
14.633,odom,0.9624009330165284,0.022120816886044288,-0.06735096142196637,0.2199673362070064,-0.03446452790433869,,,
14.653,odom,0.9667902807012807,0.021823272937684515,-0.0679987297351643,0.2199740992899506,-0.03068977815175872,,,
14.587,pixel,,,,,,663.178955078125,557.4337768554688,0.0
14.673,odom,0.9711795033669528,0.02152299718914497,-0.06861252530052653,0.2199740992899506,-0.03068977815175872,,,
14.693,odom,0.9755685408979049,0.021220027411931176,-0.06922632086588872,0.2199740992899506,-0.03068977815175872,,,
14.62,pixel,,,,,,663.9384765625,556.997314453125,0.0
14.713000000000001,odom,0.9799574129654577,0.02091436801945916,-0.0698269887725193,0.21997934257135957,-0.02740786345582576,,,
14.653,pixel,,,,,,664.7001953125,556.55126953125,0.0
14.753,odom,0.9887348055569343,0.020295635939743678,-0.0709233033153983,0.21997934257135957,-0.02740786345582576,,,
14.773,odom,0.9931232461621258,0.01998266144943395,-0.07147146058683744,0.21998403350959533,-0.024095781249999552,,,
14.686,pixel,,,,,,665.5206298828125,556.1393432617188,0.0
14.719,pixel,,,,,,666.189697265625,555.695556640625,0.0
14.793,odom,0.9975116128850464,0.01966740623453648,-0.07195668829641577,0.21998403350959533,-0.024095781249999552,,,
14.813,odom,1.0018998318245755,0.019350035533164375,-0.07243860392372456,0.21998403350959533,-0.024095781249999552,,,
14.752,pixel,,,,,,667.00830078125,555.2900390625,0.0
14.833,odom,1.0062879434084298,0.01903058571848811,-0.07288519054995807,0.2199883722202121,-0.020562881136660667,,,
14.853,odom,1.0106759636846738,0.018709289366848948,-0.07329644817500451,0.2199883722202121,-0.020562881136660667,,,
14.785,pixel,,,,,,667.734130859375,554.838134765625,0.0
14.873,odom,1.0150638514542676,0.018386188435635387,-0.07370770580005095,0.2199883722202121,-0.020562881136660667,,,
14.818,pixel,,,,,,668.54345703125,554.444580078125,0.0
14.893,odom,1.0194516203101145,0.018061286546206232,-0.07410496900294576,0.21999304944602205,-0.01589807372769394,,,
14.851,pixel,,,,,,669.2615966796875,554.0104370117188,0.0
14.913,odom,1.0238393539435766,0.017734835755421383,-0.07442293047980329,0.21999304944602205,-0.01589807372769394,,,
14.933,odom,1.028226983556467,0.01740698985089795,-0.07474089195665942,0.21999304944602205,-0.01589807372769394,,,
14.953,odom,1.0326145469270278,0.017077793388004515,-0.07501111480727045,0.21999691373129743,-0.010593781912974129,,,
14.884,pixel,,,,,,670.0451049804688,553.586181640625,0.0
14.973,odom,1.0370020775457893,0.0167475937274528,-0.07522299044783602,0.21999691373129743,-0.010593781912974129,,,
14.917,pixel,,,,,,670.8308715820312,553.205078125,0.0
14.993,odom,1.0413895381048062,0.016416464463457386,-0.0754348660884002,0.21999691373129743,-0.010593781912974129,,,
14.95,pixel,,,,,,671.5355224609375,552.73974609375,0.0
15.013,odom,1.045776950253272,0.016084441592700317,-0.07559800240452827,0.21999963743142567,-0.0036310212633749927,,,
15.033,odom,1.050164363811517,0.015751968365644343,-0.07567062283210384,0.21999963743142567,-0.0036310212633749927,,,
14.983,pixel,,,,,,672.335205078125,552.363037109375,0.0
15.053,odom,1.0545517532138469,0.015419176523624572,-0.07574324325968632,0.21999963743142567,-0.0036310212633749927,,,
15.073,odom,1.0589391255447336,0.015086113798700005,-0.07577210778060144,0.21999998475445098,0.0007445694101399191,,,
15.016,pixel,,,,,,673.03955078125,551.92041015625,0.0
15.093,odom,1.0633265026554526,0.01475306815158324,-0.07575721639469787,0.21999998475445098,0.0007445694101399191,,,
15.113,odom,1.0677138847251975,0.01442008783862903,-0.07574232500878601,0.2199999609443328,0.0011917240125792583,,,
15.133,odom,1.072101271801221,0.014087176013272074,-0.07572385638607845,0.2199999609443328,0.0011917240125792583,,,
15.049,pixel,,,,,,673.779541015625,551.518798828125,0.0
15.153,odom,1.076488665990084,0.013754361718068911,-0.0757000219081566,0.2199999609443328,0.0011917240125792583,,,
15.082,pixel,,,,,,674.5751342773438,551.1156005859375,0.0
15.173,odom,1.0808760681101586,0.013421651994193269,-0.07567618743023471,0.2199996086889284,0.0037722006483892267,,,
15.193,odom,1.0852634792290938,0.01308914952532058,-0.0756033238962478,0.2199996086889284,0.0037722006483892267,,,
15.115,pixel,,,,,,675.3118286132812,550.6787109375,0.0
15.213,odom,1.0896509150481732,0.012756977804833204,-0.07552787988558407,0.2199996086889284,0.0037722006483892267,,,
15.233,odom,1.0940383759151333,0.012425137091044019,-0.07545243587491754,0.21999784663806424,0.008848965935750743,,,
15.148,pixel,,,,,,676.0856323242188,550.3121337890625,0.0
15.253,odom,1.0984258434836467,0.012093852782376622,-0.0752754565585836,0.21999784663806424,0.008848965935750743,,,
15.181,pixel,,,,,,676.752685546875,549.8486328125,0.0
15.273,odom,1.102813369613918,0.011763344969903144,-0.07509847724216642,0.21999784663806424,0.008848965935750743,,,
15.293,odom,1.1072009384427457,0.01143364570395049,-0.07489041423327371,0.2199958377049123,0.012302709550123194,,,
15.214,pixel,,,,,,677.545654296875,549.4572143554688,0.0
15.313,odom,1.111588562789442,0.011104981839338756,-0.0746443600445609,0.2199958377049123,0.012302709550123194,,,
15.247,pixel,,,,,,678.315673828125,549.0584716796875,0.0
15.333,odom,1.1159762585135835,0.010777402337541576,-0.07438603107883662,0.21999260878017052,0.016394301910712752,,,
15.353,odom,1.120363997018756,0.010451135878577506,-0.07405814504293227,0.21999260878017052,0.016394301910712752,,,
15.28,pixel,,,,,,678.9930419921875,548.62255859375,0.0
15.373,odom,1.1247518422662819,0.010126308115309826,-0.07373025900702793,0.21999260878017052,0.016394301910712752,,,
15.313,pixel,,,,,,679.77294921875,548.2562866210938,0.0
15.393,odom,1.129139765019271,0.009802952178651675,-0.07337116432136884,0.21998915144228237,0.019861929668045255,,,
15.413,odom,1.1335277745675145,0.009481296074730895,-0.07297392573032552,0.21998915144228237,0.019861929668045255,,,
15.346,pixel,,,,,,680.463134765625,547.8040161132812,0.0
15.433,odom,1.1379159007306434,0.009161385861070386,-0.07256765658690542,0.21998365837771633,0.024377205893455992,,,
15.379,pixel,,,,,,681.2191772460938,547.432373046875,0.0
15.453,odom,1.1423040720868103,0.008843461742626204,-0.07208011247133853,0.21998365837771633,0.024377205893455992,,,
15.412,pixel,,,,,,681.9431762695312,547.0090942382812,0.0
15.473,odom,1.146692397923472,0.008527677089006022,-0.07159256835577024,0.2199778817455627,0.02836042381162264,,,
